signal_date,ticker,strategy,signal,close,rsi,deviation,score,adx,ret_5d,ticker_class
2026-05-22,SOFI,逆張り,HOLD,15.62,42.8,-7.12,,,,
2026-05-22,SOXL,逆張り,HOLD,190.56,67.0,47.62,,,,
2026-05-22,SOXS,逆張り,HOLD,7.73,27.0,-55.5,,,,
2026-05-22,SPXS,逆張り,HOLD,27.0,31.3,-12.5,,,,
2026-05-22,SPY,逆張り,HOLD,745.64,68.8,4.27,,,,
2026-05-22,SQQQ,逆張り,HOLD,41.5,28.2,-21.95,,,,
2026-05-22,TECL,逆張り,HOLD,207.85,71.5,31.91,,,,
2026-05-22,TQQQ,逆張り,HOLD,77.84,69.2,20.12,,,,
2026-05-22,TSLL,逆張り,HOLD,15.26,57.0,9.11,,,,
2026-05-22,TSM,逆張り,HOLD,404.52,54.3,4.71,,,,
2026-05-22,UPRO,逆張り,HOLD,143.08,67.3,11.56,,,,
2026-05-26,AAPL,トレンドフォロー,HOLD,308.33,81.0,9.13,,,,
2026-05-26,AMAT,トレンドフォロー,HOLD,454.89,66.5,12.69,,,,
2026-05-26,AMD,トレンドフォロー,HOLD,503.89,78.4,40.0,,,,
2026-05-26,AMZN,トレンドフォロー,HOLD,265.29,53.0,4.51,,,,
2026-05-26,AVGO,トレンドフォロー,HOLD,422.01,54.9,6.0,,,,
2026-05-26,CLSK,トレンドフォロー,BUY,17.13,77.4,32.57,,,,
2026-05-26,COIN,トレンドフォロー,HOLD,180.01,38.5,-6.99,,,,
2026-05-26,FNGG,トレンドフォロー,HOLD,246.73,69.8,15.64,,,,
2026-05-26,GOOGL,トレンドフォロー,HOLD,388.88,57.4,7.09,,,,
2026-05-26,INTC,トレンドフォロー,HOLD,123.52,69.6,33.31,,,,
2026-05-26,IWM,トレンドフォロー,HOLD,290.51,67.6,5.91,,,,
2026-05-26,META,トレンドフォロー,HOLD,612.34,46.7,-1.61,,,,
2026-05-26,MSFT,トレンドフォロー,HOLD,416.03,51.8,1.37,,,,
2026-05-26,MSTR,トレンドフォロー,HOLD,159.93,39.7,-2.26,,,,
2026-05-26,MU,トレンドフォロー,BUY,895.88,76.2,47.84,,,,
2026-05-26,NUGT,トレンドフォロー,HOLD,167.52,45.4,-9.68,,,,
2026-05-26,NVDA,トレンドフォロー,HOLD,214.86,49.6,4.03,,,,
2026-05-26,QCOM,トレンドフォロー,HOLD,248.82,75.6,38.39,,,,
2026-05-26,QQQ,トレンドフォロー,HOLD,730.28,76.4,8.69,,,,
2026-05-26,SOFI,トレンドフォロー,HOLD,15.98,48.4,-4.75,,,,
2026-05-26,SOXL,トレンドフォロー,HOLD,225.79,75.5,68.75,,,,
2026-05-26,SOXS,トレンドフォロー,SELL,6.29,22.7,-62.63,,,,
2026-05-26,SPXS,トレンドフォロー,HOLD,26.49,28.1,-13.55,,,,
2026-05-26,SPY,トレンドフォロー,HOLD,750.59,72.4,4.71,,,,
2026-05-26,SQQQ,トレンドフォロー,HOLD,39.28,23.5,-25.17,,,,
2026-05-26,TECL,トレンドフォロー,HOLD,224.06,77.3,39.33,,,,
2026-05-26,TQQQ,トレンドフォロー,HOLD,81.95,75.5,24.85,,,,
2026-05-26,TSLL,トレンドフォロー,HOLD,15.79,60.6,12.19,,,,
2026-05-26,TSM,トレンドフォロー,HOLD,412.32,59.1,6.38,,,,
2026-05-26,UPRO,トレンドフォロー,HOLD,145.86,71.2,12.97,,,,
2026-05-26,AAPL,逆張り,HOLD,308.33,81.0,9.13,,,,
2026-05-26,AMAT,逆張り,HOLD,454.89,66.5,12.69,,,,
2026-05-26,AMD,逆張り,HOLD,503.89,78.4,40.0,,,,
2026-05-26,AMZN,逆張り,HOLD,265.29,53.0,4.51,,,,
2026-05-26,AVGO,逆張り,HOLD,422.01,54.9,6.0,,,,
2026-05-26,CLSK,逆張り,HOLD,17.13,77.4,32.57,,,,
2026-05-26,COIN,逆張り,HOLD,180.01,38.5,-6.99,,,,
2026-05-26,FNGG,逆張り,HOLD,246.73,69.8,15.64,,,,
2026-05-26,GOOGL,逆張り,HOLD,388.88,57.4,7.09,,,,
2026-05-26,INTC,逆張り,HOLD,123.52,69.6,33.31,,,,
2026-05-26,IWM,逆張り,HOLD,290.51,67.6,5.91,,,,
2026-05-26,META,逆張り,HOLD,612.34,46.7,-1.61,,,,
2026-05-26,MSFT,逆張り,HOLD,416.03,51.8,1.37,,,,
2026-05-26,MSTR,逆張り,HOLD,159.93,39.7,-2.26,,,,
2026-05-26,MU,逆張り,HOLD,895.88,76.2,47.84,,,,
2026-05-26,NUGT,逆張り,HOLD,167.52,45.4,-9.68,,,,
2026-05-26,NVDA,逆張り,HOLD,214.86,49.6,4.03,,,,
2026-05-26,QCOM,逆張り,HOLD,248.82,75.6,38.39,,,,
2026-05-26,QQQ,逆張り,HOLD,730.28,76.4,8.69,,,,
2026-05-26,SOFI,逆張り,HOLD,15.98,48.4,-4.75,,,,
2026-05-26,SOXL,逆張り,HOLD,225.79,75.5,68.75,,,,
2026-05-26,SOXS,逆張り,HOLD,6.29,22.7,-62.63,,,,
2026-05-26,SPXS,逆張り,HOLD,26.49,28.1,-13.55,,,,
2026-05-26,SPY,逆張り,HOLD,750.59,72.4,4.71,,,,
2026-05-26,SQQQ,逆張り,HOLD,39.28,23.5,-25.17,,,,
2026-05-26,TECL,逆張り,HOLD,224.06,77.3,39.33,,,,
2026-05-26,TQQQ,逆張り,HOLD,81.95,75.5,24.85,,,,
2026-05-26,TSLL,逆張り,HOLD,15.79,60.6,12.19,,,,
2026-05-26,TSM,逆張り,HOLD,412.32,59.1,6.38,,,,
2026-05-26,UPRO,逆張り,HOLD,145.86,71.2,12.97,,,,
2026-05-27,AAPL,トレンドフォロー,HOLD,310.85,82.8,9.49,,,,
2026-05-27,AMAT,トレンドフォロー,HOLD,448.25,62.4,10.45,,,,
2026-05-27,AMD,トレンドフォロー,HOLD,495.54,74.3,35.19,,,,
2026-05-27,AMZN,トレンドフォロー,HOLD,271.85,62.0,6.73,,,,
2026-05-27,AVGO,トレンドフォロー,HOLD,421.86,54.8,5.66,,,,
2026-05-27,CLSK,トレンドフォロー,HOLD,18.04,80.7,36.97,,,,
2026-05-27,COIN,トレンドフォロー,HOLD,173.78,34.8,-9.76,,,,
2026-05-27,FNGG,トレンドフォロー,HOLD,250.71,72.2,16.51,,,,
2026-05-27,GOOGL,トレンドフォロー,HOLD,388.83,57.4,6.71,,,,
2026-05-27,INTC,トレンドフォロー,HOLD,121.77,66.5,29.44,,,,
2026-05-27,IWM,トレンドフォロー,HOLD,290.37,67.3,5.56,,,,
2026-05-27,META,トレンドフォロー,HOLD,635.25,62.2,1.97,,,,
2026-05-27,MSFT,トレンドフォロー,HOLD,412.67,47.6,0.53,,,,
2026-05-27,MSTR,トレンドフォロー,HOLD,154.2,35.3,-5.5,,,,
2026-05-27,MU,トレンドフォロー,BUY,928.41,78.1,49.33,,,,
2026-05-27,NUGT,トレンドフォロー,HOLD,156.31,39.6,-15.08,,,,
2026-05-27,NVDA,トレンドフォロー,HOLD,212.6,46.7,2.79,,,,
2026-05-27,QCOM,トレンドフォロー,HOLD,233.4,64.8,27.95,,,,
2026-05-27,QQQ,トレンドフォロー,HOLD,729.45,75.4,8.11,,,,
2026-05-27,SOFI,トレンドフォロー,HOLD,16.17,51.2,-3.45,,,,
2026-05-27,SOXL,トレンドフォロー,BUY,217.98,71.0,58.06,,,,
2026-05-27,SOXS,トレンドフォロー,SELL,6.53,24.9,-60.01,,,,
2026-05-27,SPXS,トレンドフォロー,HOLD,26.5,28.3,-12.95,,,,
2026-05-27,SPY,トレンドフォロー,HOLD,750.46,72.1,4.45,,,,
2026-05-27,SQQQ,トレンドフォロー,HOLD,39.44,24.5,-23.95,,,,
2026-05-27,TECL,トレンドフォロー,HOLD,221.07,74.2,35.0,,,,
2026-05-27,TQQQ,トレンドフォロー,HOLD,81.67,74.3,22.96,,,,
2026-05-27,TSLL,トレンドフォロー,HOLD,16.28,63.8,14.79,,,,
2026-05-27,TSM,トレンドフォロー,HOLD,422.73,64.7,8.59,,,,
2026-05-27,UPRO,トレンドフォロー,HOLD,145.84,71.1,12.25,,,,
2026-05-27,AAPL,逆張り,HOLD,310.85,82.8,9.49,,,,
2026-05-27,AMAT,逆張り,HOLD,448.25,62.4,10.45,,,,
2026-05-27,AMD,逆張り,HOLD,495.54,74.3,35.19,,,,
2026-05-27,AMZN,逆張り,HOLD,271.85,62.0,6.73,,,,
2026-05-27,AVGO,逆張り,HOLD,421.86,54.8,5.66,,,,
2026-05-27,CLSK,逆張り,HOLD,18.04,80.7,36.97,,,,
2026-05-27,COIN,逆張り,HOLD,173.78,34.8,-9.76,,,,
2026-05-27,FNGG,逆張り,HOLD,250.71,72.2,16.51,,,,
2026-05-27,GOOGL,逆張り,HOLD,388.83,57.4,6.71,,,,
2026-05-27,INTC,逆張り,HOLD,121.77,66.5,29.44,,,,
2026-05-27,IWM,逆張り,HOLD,290.37,67.3,5.56,,,,
2026-05-27,META,逆張り,HOLD,635.25,62.2,1.97,,,,
2026-05-27,MSFT,逆張り,HOLD,412.67,47.6,0.53,,,,
2026-05-27,MSTR,逆張り,HOLD,154.2,35.3,-5.5,,,,
2026-05-27,MU,逆張り,HOLD,928.41,78.1,49.33,,,,
2026-05-27,NUGT,逆張り,HOLD,156.31,39.6,-15.08,,,,
2026-05-27,NVDA,逆張り,HOLD,212.6,46.7,2.79,,,,
2026-05-27,QCOM,逆張り,HOLD,233.4,64.8,27.95,,,,
2026-05-27,QQQ,逆張り,HOLD,729.45,75.4,8.11,,,,
2026-05-27,SOFI,逆張り,HOLD,16.17,51.2,-3.45,,,,
2026-05-27,SOXL,逆張り,HOLD,217.98,71.0,58.06,,,,
2026-05-27,SOXS,逆張り,BUY,6.53,24.9,-60.01,,,,
2026-05-27,SPXS,逆張り,BUY,26.5,28.3,-12.95,,,,
2026-05-27,SPY,逆張り,HOLD,750.46,72.1,4.45,,,,
2026-05-27,SQQQ,逆張り,BUY,39.44,24.5,-23.95,,,,
2026-05-27,TECL,逆張り,HOLD,221.07,74.2,35.0,,,,
2026-05-27,TQQQ,逆張り,HOLD,81.67,74.3,22.96,,,,
2026-05-27,TSLL,逆張り,HOLD,16.28,63.8,14.79,,,,
2026-05-27,TSM,逆張り,HOLD,422.73,64.7,8.59,,,,
2026-05-27,UPRO,逆張り,HOLD,145.84,71.1,12.25,,,,
2026-05-28,AAPL,トレンドフォロー,HOLD,312.51,84.0,9.54,,,,
2026-05-28,AMAT,トレンドフォロー,HOLD,449.68,62.9,10.22,,,,
2026-05-28,AMD,トレンドフォロー,HOLD,518.09,77.8,38.55,,,,
2026-05-28,AMZN,トレンドフォロー,HOLD,274.0,64.5,7.18,,,,
2026-05-28,AVGO,トレンドフォロー,HOLD,426.58,58.0,6.49,,,,
2026-05-28,CLSK,トレンドフォロー,HOLD,18.14,81.0,35.24,,,,
2026-05-28,COIN,トレンドフォロー,HOLD,182.25,43.0,-5.11,,,,
2026-05-28,FNGG,トレンドフォロー,HOLD,256.07,75.0,17.9,,,,
2026-05-28,GOOGL,トレンドフォロー,HOLD,390.13,58.7,6.7,,,,
2026-05-28,INTC,トレンドフォロー,HOLD,120.89,64.9,26.74,,,,
2026-05-28,IWM,トレンドフォロー,HOLD,292.03,69.2,5.84,,,,
2026-05-28,META,トレンドフォロー,HOLD,635.29,62.2,1.88,,,,
2026-05-28,MSFT,トレンドフォロー,HOLD,426.99,62.1,3.81,,,,
2026-05-28,MSTR,トレンドフォロー,HOLD,151.64,33.5,-6.74,,,,
2026-05-28,MU,トレンドフォロー,HOLD,923.52,77.1,45.11,,,,
2026-05-28,NUGT,トレンドフォロー,HOLD,162.41,43.9,-11.25,,,,
2026-05-28,NVDA,トレンドフォロー,HOLD,214.25,49.1,3.41,,,,
2026-05-28,QCOM,トレンドフォロー,HOLD,243.29,68.1,31.24,,,,
2026-05-28,QQQ,トレンドフォロー,HOLD,735.6,77.9,8.54,,,,
2026-05-28,SOFI,トレンドフォロー,HOLD,16.97,61.0,1.27,,,,
2026-05-28,SOXL,トレンドフォロー,HOLD,224.63,72.5,58.03,,,,
2026-05-28,SOXS,トレンドフォロー,HOLD,6.31,24.2,-60.16,,,,
2026-05-28,SPXS,トレンドフォロー,HOLD,26.08,25.7,-13.72,,,,
2026-05-28,SPY,トレンドフォロー,HOLD,754.6,75.1,4.77,,,,
2026-05-28,SQQQ,トレンドフォロー,HOLD,38.47,22.5,-24.87,,,,
2026-05-28,TECL,トレンドフォロー,HOLD,230.25,77.3,37.87,,,,
2026-05-28,TQQQ,トレンドフォロー,HOLD,83.68,77.1,24.41,,,,
2026-05-28,TSLL,トレンドフォロー,HOLD,16.4,64.5,14.77,,,,
2026-05-28,TSM,トレンドフォロー,HOLD,424.86,65.7,8.65,,,,
2026-05-28,UPRO,トレンドフォロー,HOLD,148.19,74.3,13.28,,,,
2026-05-28,AAPL,逆張り,HOLD,312.51,84.0,9.54,,,,
2026-05-28,AMAT,逆張り,HOLD,449.68,62.9,10.22,,,,
2026-05-28,AMD,逆張り,HOLD,518.09,77.8,38.55,,,,
2026-05-28,AMZN,逆張り,HOLD,274.0,64.5,7.18,,,,
2026-05-28,AVGO,逆張り,HOLD,426.58,58.0,6.49,,,,
2026-05-28,CLSK,逆張り,HOLD,18.14,81.0,35.24,,,,
2026-05-28,COIN,逆張り,HOLD,182.25,43.0,-5.11,,,,
2026-05-28,FNGG,逆張り,HOLD,256.07,75.0,17.9,,,,
2026-05-28,GOOGL,逆張り,HOLD,390.13,58.7,6.7,,,,
2026-05-28,INTC,逆張り,HOLD,120.89,64.9,26.74,,,,
2026-05-28,IWM,逆張り,HOLD,292.03,69.2,5.84,,,,
2026-05-28,META,逆張り,HOLD,635.29,62.2,1.88,,,,
2026-05-28,MSFT,逆張り,HOLD,426.99,62.1,3.81,,,,
2026-05-28,MSTR,逆張り,HOLD,151.64,33.5,-6.74,,,,
2026-05-28,MU,逆張り,HOLD,923.52,77.1,45.11,,,,
2026-05-28,NUGT,逆張り,HOLD,162.41,43.9,-11.25,,,,
2026-05-28,NVDA,逆張り,HOLD,214.25,49.1,3.41,,,,
2026-05-28,QCOM,逆張り,HOLD,243.29,68.1,31.24,,,,
2026-05-28,QQQ,逆張り,HOLD,735.6,77.9,8.54,,,,
2026-05-28,SOFI,逆張り,HOLD,16.97,61.0,1.27,,,,
2026-05-28,SOXL,逆張り,HOLD,224.63,72.5,58.03,,,,
2026-05-28,SOXS,逆張り,HOLD,6.31,24.2,-60.16,,,,
2026-05-28,SPXS,逆張り,HOLD,26.08,25.7,-13.72,,,,
2026-05-28,SPY,逆張り,HOLD,754.6,75.1,4.77,,,,
2026-05-28,SQQQ,逆張り,HOLD,38.47,22.5,-24.87,,,,
2026-05-28,TECL,逆張り,HOLD,230.25,77.3,37.87,,,,
2026-05-28,TQQQ,逆張り,HOLD,83.68,77.1,24.41,,,,
2026-05-28,TSLL,逆張り,HOLD,16.4,64.5,14.77,,,,
2026-05-28,TSM,逆張り,HOLD,424.86,65.7,8.65,,,,
2026-05-28,UPRO,逆張り,HOLD,148.19,74.3,13.28,,,,
2026-05-29,AAPL,トレンドフォロー,HOLD,312.06,82.3,8.88,,,,
2026-05-29,AMAT,トレンドフォロー,HOLD,450.06,63.1,9.76,,,,
2026-05-29,AMD,トレンドフォロー,HOLD,516.1,76.8,35.5,,,,
2026-05-29,AMZN,トレンドフォロー,HOLD,270.64,57.9,5.56,,,,
2026-05-29,AVGO,トレンドフォロー,BUY,446.77,68.5,10.9,,,,
2026-05-29,CLSK,トレンドフォロー,HOLD,18.29,81.5,33.98,,,,
2026-05-29,COIN,トレンドフォロー,HOLD,189.03,48.6,-1.5,,,,
2026-05-29,FNGG,トレンドフォロー,BUY,266.02,79.4,21.16,,,,
2026-05-29,GOOGL,トレンドフォロー,HOLD,380.34,46.5,3.82,,,,
2026-05-29,INTC,トレンドフォロー,HOLD,114.68,54.4,19.06,,,,
2026-05-29,IWM,トレンドフォロー,HOLD,290.43,65.1,4.99,,,,
2026-05-29,META,トレンドフォロー,HOLD,632.51,59.6,1.36,,,,
2026-05-29,MSFT,トレンドフォロー,HOLD,450.24,74.7,8.96,,,,
2026-05-29,MSTR,トレンドフォロー,HOLD,159.09,43.0,-2.06,,,,
2026-05-29,MU,トレンドフォロー,HOLD,971.0,79.9,48.75,,,,
2026-05-29,NUGT,トレンドフォロー,HOLD,170.65,49.4,-6.44,,,,
2026-05-29,NVDA,トレンドフォロー,HOLD,211.14,44.8,1.81,,,,
2026-05-29,QCOM,トレンドフォロー,HOLD,251.02,70.4,33.11,,,,
2026-05-29,QQQ,トレンドフォロー,HOLD,738.31,78.9,8.47,,,,
2026-05-29,SOFI,トレンドフォロー,HOLD,18.22,71.1,8.26,,,,
2026-05-29,SOXL,トレンドフォロー,HOLD,224.34,72.3,53.5,,,,
2026-05-29,SOXS,トレンドフォロー,HOLD,6.33,24.4,-58.83,,,,
2026-05-29,SPXS,トレンドフォロー,SELL,25.93,24.8,-13.62,,,,
2026-05-29,SPY,トレンドフォロー,HOLD,756.48,76.3,4.77,,,,
2026-05-29,SQQQ,トレンドフォロー,HOLD,38.08,21.7,-24.69,,,,
2026-05-29,TECL,トレンドフォロー,HOLD,245.39,81.4,43.65,,,,
2026-05-29,TQQQ,トレンドフォロー,HOLD,84.56,78.2,24.16,,,,
2026-05-29,TSLL,トレンドフォロー,HOLD,15.92,59.0,10.79,,,,
2026-05-29,TSM,トレンドフォロー,HOLD,418.45,59.8,6.65,,,,
2026-05-29,UPRO,トレンドフォロー,HOLD,149.18,75.6,13.26,,,,
2026-05-29,AAPL,逆張り,HOLD,312.06,82.3,8.88,,,,
2026-05-29,AMAT,逆張り,HOLD,450.06,63.1,9.76,,,,
2026-05-29,AMD,逆張り,HOLD,516.1,76.8,35.5,,,,
2026-05-29,AMZN,逆張り,HOLD,270.64,57.9,5.56,,,,
2026-05-29,AVGO,逆張り,HOLD,446.77,68.5,10.9,,,,
2026-05-29,CLSK,逆張り,HOLD,18.29,81.5,33.98,,,,
2026-05-29,COIN,逆張り,HOLD,189.03,48.6,-1.5,,,,
2026-05-29,FNGG,逆張り,HOLD,266.02,79.4,21.16,,,,
2026-05-29,GOOGL,逆張り,HOLD,380.34,46.5,3.82,,,,
2026-05-29,INTC,逆張り,HOLD,114.68,54.4,19.06,,,,
2026-05-29,IWM,逆張り,HOLD,290.43,65.1,4.99,,,,
2026-05-29,META,逆張り,HOLD,632.51,59.6,1.36,,,,
2026-05-29,MSFT,逆張り,HOLD,450.24,74.7,8.96,,,,
2026-05-29,MSTR,逆張り,HOLD,159.09,43.0,-2.06,,,,
2026-05-29,MU,逆張り,HOLD,971.0,79.9,48.75,,,,
2026-05-29,NUGT,逆張り,HOLD,170.65,49.4,-6.44,,,,
2026-05-29,NVDA,逆張り,HOLD,211.14,44.8,1.81,,,,
2026-05-29,QCOM,逆張り,HOLD,251.02,70.4,33.11,,,,
2026-05-29,QQQ,逆張り,HOLD,738.31,78.9,8.47,,,,
2026-05-29,SOFI,逆張り,HOLD,18.22,71.1,8.26,,,,
2026-05-29,SOXL,逆張り,HOLD,224.34,72.3,53.5,,,,
2026-05-29,SOXS,逆張り,BUY,6.33,24.4,-58.83,,,,
2026-05-29,SPXS,逆張り,BUY,25.93,24.8,-13.62,,,,
2026-05-29,SPY,逆張り,HOLD,756.48,76.3,4.77,,,,
2026-05-29,SQQQ,逆張り,BUY,38.08,21.7,-24.69,,,,
2026-05-29,TECL,逆張り,HOLD,245.39,81.4,43.65,,,,
2026-05-29,TQQQ,逆張り,HOLD,84.56,78.2,24.16,,,,
2026-05-29,TSLL,逆張り,HOLD,15.92,59.0,10.79,,,,
2026-05-29,TSM,逆張り,HOLD,418.45,59.8,6.65,,,,
2026-05-29,UPRO,逆張り,HOLD,149.18,75.6,13.26,,,,
2026-06-01,AAPL,トレンドフォロー,HOLD,306.31,64.5,6.52,,,,
2026-06-01,AMAT,トレンドフォロー,HOLD,458.17,66.5,11.1,,,,
2026-06-01,AMD,トレンドフォロー,HOLD,510.13,73.6,31.76,,,,
2026-06-01,AMZN,トレンドフォロー,HOLD,261.26,44.0,1.81,,,,
2026-06-01,AVGO,トレンドフォロー,BUY,459.97,73.4,13.39,,,,
2026-06-01,CLSK,トレンドフォロー,HOLD,18.81,83.3,35.29,,,,
2026-06-01,COIN,トレンドフォロー,HOLD,182.61,44.0,-4.62,,,,
2026-06-01,FNGG,トレンドフォロー,BUY,273.3,82.0,23.01,,,,
2026-06-01,GOOGL,トレンドフォロー,HOLD,376.37,42.5,2.6,,,,
2026-06-01,INTC,トレンドフォロー,HOLD,109.33,47.1,12.76,,,,
2026-06-01,IWM,トレンドフォロー,HOLD,288.98,61.5,4.24,,,,
2026-06-01,META,トレンドフォロー,HOLD,600.47,38.9,-3.59,,,,
2026-06-01,MSFT,トレンドフォロー,BUY,460.52,78.3,10.83,,,,
2026-06-01,MSTR,トレンドフォロー,HOLD,149.78,35.9,-7.44,,,,
2026-06-01,MU,トレンドフォロー,HOLD,1035.5,83.1,54.22,,,,
2026-06-01,NUGT,トレンドフォロー,HOLD,160.59,43.6,-11.44,,,,
2026-06-01,NVDA,トレンドフォロー,HOLD,224.36,61.0,7.76,,,,
2026-06-01,QCOM,トレンドフォロー,HOLD,228.99,57.0,20.17,,,,
2026-06-01,QQQ,トレンドフォロー,HOLD,742.74,80.6,8.64,,,,
2026-06-01,SOFI,トレンドフォロー,BUY,18.58,73.3,9.85,,,,
2026-06-01,SOXL,トレンドフォロー,HOLD,227.03,73.1,51.26,,,,
2026-06-01,SOXS,トレンドフォロー,HOLD,6.26,24.1,-58.07,,,,
2026-06-01,SPXS,トレンドフォロー,SELL,25.72,23.4,-13.72,,,,
2026-06-01,SPY,トレンドフォロー,HOLD,758.54,77.7,4.8,,,,
2026-06-01,SQQQ,トレンドフォロー,HOLD,37.42,20.4,-25.05,,,,
2026-06-01,TECL,トレンドフォロー,BUY,263.67,85.0,50.37,,,,
2026-06-01,TQQQ,トレンドフォロー,HOLD,86.04,80.1,24.73,,,,
2026-06-01,TSLL,トレンドフォロー,HOLD,14.47,45.7,0.66,,,,
2026-06-01,TSM,トレンドフォロー,BUY,435.63,68.3,10.43,,,,
2026-06-01,UPRO,トレンドフォロー,HOLD,150.29,77.0,13.32,,,,
2026-06-01,AAPL,逆張り,SELL,306.31,64.5,6.52,,,,
2026-06-01,AMAT,逆張り,HOLD,458.17,66.5,11.1,,,,
2026-06-01,AMD,逆張り,HOLD,510.13,73.6,31.76,,,,
2026-06-01,AMZN,逆張り,HOLD,261.26,44.0,1.81,,,,
2026-06-01,AVGO,逆張り,HOLD,459.97,73.4,13.39,,,,
2026-06-01,CLSK,逆張り,HOLD,18.81,83.3,35.29,,,,
2026-06-01,COIN,逆張り,HOLD,182.61,44.0,-4.62,,,,
2026-06-01,FNGG,逆張り,HOLD,273.3,82.0,23.01,,,,
2026-06-01,GOOGL,逆張り,HOLD,376.37,42.5,2.6,,,,
2026-06-01,INTC,逆張り,HOLD,109.33,47.1,12.76,,,,
2026-06-01,IWM,逆張り,HOLD,288.98,61.5,4.24,,,,
2026-06-01,META,逆張り,HOLD,600.47,38.9,-3.59,,,,
2026-06-01,MSFT,逆張り,HOLD,460.52,78.3,10.83,,,,
2026-06-01,MSTR,逆張り,HOLD,149.78,35.9,-7.44,,,,
2026-06-01,MU,逆張り,HOLD,1035.5,83.1,54.22,,,,
2026-06-01,NUGT,逆張り,HOLD,160.59,43.6,-11.44,,,,
2026-06-01,NVDA,逆張り,HOLD,224.36,61.0,7.76,,,,
2026-06-01,QCOM,逆張り,SELL,228.99,57.0,20.17,,,,
2026-06-01,QQQ,逆張り,HOLD,742.74,80.6,8.64,,,,
2026-06-01,SOFI,逆張り,HOLD,18.58,73.3,9.85,,,,
2026-06-01,SOXL,逆張り,HOLD,227.03,73.1,51.26,,,,
2026-06-01,SOXS,逆張り,HOLD,6.26,24.1,-58.07,,,,
2026-06-01,SPXS,逆張り,HOLD,25.72,23.4,-13.72,,,,
2026-06-01,SPY,逆張り,HOLD,758.54,77.7,4.8,,,,
2026-06-01,SQQQ,逆張り,HOLD,37.42,20.4,-25.05,,,,
2026-06-01,TECL,逆張り,HOLD,263.67,85.0,50.37,,,,
2026-06-01,TQQQ,逆張り,HOLD,86.04,80.1,24.73,,,,
2026-06-01,TSLL,逆張り,SELL,14.47,45.7,0.66,,,,
2026-06-01,TSM,逆張り,HOLD,435.63,68.3,10.43,,,,
2026-06-01,UPRO,逆張り,HOLD,150.29,77.0,13.32,,,,
2026-06-02,AAPL,トレンドフォロー,HOLD,315.2,74.1,9.1,,,,
2026-06-02,AMAT,トレンドフォロー,HOLD,490.05,76.1,17.75,,,,
2026-06-02,AMD,トレンドフォロー,HOLD,521.54,75.7,32.46,,,,
2026-06-02,AMZN,トレンドフォロー,HOLD,256.52,38.7,-0.04,,,,
2026-06-02,AVGO,トレンドフォロー,BUY,481.57,79.2,17.65,,,,
2026-06-02,CLSK,トレンドフォロー,HOLD,17.58,66.3,24.84,,,,
2026-06-02,COIN,トレンドフォロー,HOLD,173.99,38.6,-8.72,,,,
2026-06-02,FNGG,トレンドフォロー,HOLD,271.43,79.2,20.86,,,,
2026-06-02,GOOGL,トレンドフォロー,SELL,361.85,31.6,-1.29,,,,
2026-06-02,INTC,トレンドフォロー,HOLD,107.93,45.4,10.7,,,,
2026-06-02,IWM,トレンドフォロー,HOLD,291.66,65.5,4.94,,,,
2026-06-02,META,トレンドフォロー,HOLD,597.63,37.6,-3.86,,,,
2026-06-02,MSFT,トレンドフォロー,HOLD,441.31,60.6,5.89,,,,
2026-06-02,MSTR,トレンドフォロー,HOLD,136.08,28.2,-15.25,,,,
2026-06-02,MU,トレンドフォロー,HOLD,1064.1,84.3,54.09,,,,
2026-06-02,NUGT,トレンドフォロー,HOLD,165.0,46.6,-8.61,,,,
2026-06-02,NVDA,トレンドフォロー,HOLD,222.82,58.8,6.65,,,,
2026-06-02,QCOM,トレンドフォロー,HOLD,240.84,61.4,24.78,,,,
2026-06-02,QQQ,トレンドフォロー,HOLD,746.16,81.8,8.65,,,,
2026-06-02,SOFI,トレンドフォロー,HOLD,17.74,61.2,4.63,,,,
2026-06-02,SOXL,トレンドフォロー,HOLD,266.32,81.1,70.97,,,,
2026-06-02,SOXS,トレンドフォロー,SELL,5.17,20.3,-64.23,,,,
2026-06-02,SPXS,トレンドフォロー,HOLD,25.62,22.8,-13.46,,,,
2026-06-02,SPY,トレンドフォロー,HOLD,759.57,78.4,4.69,,,,
2026-06-02,SQQQ,トレンドフォロー,HOLD,36.91,19.3,-25.12,,,,
2026-06-02,TECL,トレンドフォロー,HOLD,273.28,86.5,51.71,,,,
2026-06-02,TQQQ,トレンドフォロー,HOLD,87.22,81.5,24.83,,,,
2026-06-02,TSLL,トレンドフォロー,HOLD,15.01,50.3,4.2,,,,
2026-06-02,TSM,トレンドフォロー,HOLD,446.69,72.5,12.51,,,,
2026-06-02,UPRO,トレンドフォロー,HOLD,150.87,77.7,13.0,,,,
2026-06-02,AAPL,逆張り,HOLD,315.2,74.1,9.1,,,,
2026-06-02,AMAT,逆張り,HOLD,490.05,76.1,17.75,,,,
2026-06-02,AMD,逆張り,HOLD,521.54,75.7,32.46,,,,
2026-06-02,AMZN,逆張り,HOLD,256.52,38.7,-0.04,,,,
2026-06-02,AVGO,逆張り,HOLD,481.57,79.2,17.65,,,,
2026-06-02,CLSK,逆張り,HOLD,17.58,66.3,24.84,,,,
2026-06-02,COIN,逆張り,HOLD,173.99,38.6,-8.72,,,,
2026-06-02,FNGG,逆張り,HOLD,271.43,79.2,20.86,,,,
