signal_date,ticker,strategy,signal,close,rsi,deviation,score,adx,ret_5d,ticker_class,raw_signal
2024-10-21,AMD,逆張り,HOLD,157.9,44.99,0.1163,3.0,19.37,-0.0446,plain,HOLD
2024-10-21,AMZN,逆張り,HOLD,189.07,58.19,2.2395,0.0,11.3,0.0082,plain,HOLD
2024-10-21,AVGO,逆張り,HOLD,177.2485,56.53,5.3623,0.0,16.26,-0.0127,plain,HOLD
2024-10-21,CLSK,逆張り,HOLD,12.69,74.3,19.7451,-0.75,30.46,0.1739,plain,HOLD
2024-10-21,COIN,逆張り,HOLD,213.72,68.75,15.2847,-2.25,28.7,0.0885,plain,HOLD
2024-10-21,FNGG,逆張り,HOLD,136.3506,65.26,7.8487,0.0,22.72,0.0091,long_lev,HOLD
2024-10-21,GOOGL,逆張り,HOLD,163.0306,52.47,0.3973,0.0,15.11,-0.0054,plain,HOLD
2024-10-21,INTC,逆張り,HOLD,22.84,52.89,0.5365,0.0,15.97,-0.0256,plain,HOLD
2024-10-21,IWM,逆張り,SELL,218.0725,53.63,1.7511,-1.5,16.92,-0.0035,plain,SELL
2024-10-21,META,逆張り,HOLD,571.8698,50.18,3.015,1.0,36.54,-0.0258,plain,HOLD
2024-10-21,MSFT,逆張り,HOLD,412.2674,49.18,-0.4216,0.0,13.27,-0.0009,plain,HOLD
2024-10-21,MSTR,逆張り,HOLD,219.05,72.7,29.1093,-0.75,37.27,0.0862,plain,HOLD
2024-10-21,MU,逆張り,HOLD,108.5203,60.48,6.4737,-1.5,24.27,0.0068,plain,HOLD
2024-10-21,NUGT,逆張り,HOLD,57.236,77.53,16.7728,-1.5,20.07,0.1534,long_lev,HOLD
2024-10-21,NVDA,逆張り,HOLD,143.4858,74.19,14.4943,-0.75,21.81,0.0408,plain,HOLD
2024-10-21,QCOM,逆張り,HOLD,162.7989,47.37,-0.853,0.0,16.62,-0.0507,plain,SELL
2024-10-21,QQQ,逆張り,HOLD,490.9673,63.33,2.7034,0.0,20.76,-0.0042,plain,HOLD
2024-10-21,SOFI,逆張り,HOLD,10.4,80.74,23.4963,-0.75,34.46,0.0359,plain,HOLD
2024-10-21,SOXL,逆張り,HOLD,34.7627,46.44,-3.4031,0.0,13.03,-0.1404,long_lev,HOLD
2024-10-21,SOXS,逆張り,HOLD,56854.043,48.53,-6.4691,0.0,12.39,0.1345,inverse_lev,HOLD
2024-10-21,SPXS,逆張り,HOLD,59.8229,35.35,-7.5002,1.0,27.17,0.0047,inverse_lev,HOLD
2024-10-21,SPY,逆張り,HOLD,571.8818,65.73,2.7713,0.0,31.04,-0.0012,plain,HOLD
2024-10-21,SQQQ,逆張り,HOLD,158.0654,37.84,-7.9724,1.0,19.99,0.0157,inverse_lev,HOLD
2024-10-21,TECL,逆張り,HOLD,87.6425,62.29,8.5911,0.0,16.34,-0.0246,long_lev,HOLD
2024-10-21,TQQQ,逆張り,HOLD,36.9467,61.64,6.5043,0.0,18.21,-0.0151,long_lev,HOLD
2024-10-21,TSLL,逆張り,HOLD,8.7199,33.22,-12.7648,2.5,23.25,-0.0053,long_lev,HOLD
2024-10-21,TSM,逆張り,HOLD,197.6134,68.84,11.7993,-0.75,25.15,0.0507,plain,HOLD
2024-10-21,UPRO,逆張り,HOLD,88.3644,64.19,7.1255,0.0,27.31,-0.0056,long_lev,HOLD
2024-10-22,AAPL,トレンドフォロー,HOLD,233.9034,64.54,3.8011,1.723,16.67,0.0086,plain,HOLD
2024-10-22,AMAT,トレンドフォロー,HOLD,180.1193,36.56,-6.5647,-3.066,17.8,-0.042,plain,HOLD
2024-10-22,AMD,トレンドフォロー,HOLD,154.09,38.91,-2.1897,-2.642,19.52,-0.0163,plain,HOLD
2024-10-22,AMZN,トレンドフォロー,HOLD,189.7,59.93,2.4512,1.511,11.97,0.0107,plain,HOLD
2024-10-22,AVGO,トレンドフォロー,HOLD,176.6478,55.23,4.7495,0.12,15.68,0.0193,plain,HOLD
2024-10-22,CLSK,トレンドフォロー,HOLD,12.23,67.29,14.5437,6.4,31.99,0.089,plain,HOLD
2024-10-22,COIN,トレンドフォロー,HOLD,210.72,65.85,12.9137,6.233,30.11,0.0732,plain,HOLD
2024-10-22,FNGG,トレンドフォロー,HOLD,137.2891,66.72,8.1379,6.734,23.65,0.0571,long_lev,HOLD
2024-10-22,GOOGL,トレンドフォロー,HOLD,164.0939,56.61,1.0002,-1.598,14.86,-0.0019,plain,HOLD
2024-10-22,INTC,トレンドフォロー,HOLD,22.4,46.52,-1.3329,-1.543,15.6,-0.0115,plain,HOLD
2024-10-22,IWM,トレンドフォロー,HOLD,217.2477,50.94,1.2988,-1.344,16.15,-0.0081,plain,HOLD
2024-10-22,META,トレンドフォロー,HOLD,578.6807,57.42,4.0266,-1.601,35.82,-0.0073,plain,HOLD
2024-10-22,MSFT,トレンドフォロー,HOLD,420.8617,64.08,1.5722,1.261,13.6,0.0209,plain,HOLD
2024-10-22,MSTR,トレンドフォロー,HOLD,219.7,72.94,27.6558,6.435,37.99,0.1307,plain,HOLD
2024-10-22,MU,トレンドフォロー,HOLD,107.2668,57.13,4.9753,-0.702,23.31,0.0336,plain,HOLD
2024-10-22,NUGT,トレンドフォロー,HOLD,59.5428,81.31,20.2195,11.35,22.01,0.1705,long_lev,HOLD
2024-10-22,NVDA,トレンドフォロー,HOLD,143.366,73.85,13.6008,3.0,22.84,0.0911,plain,HOLD
2024-10-22,QCOM,トレンドフォロー,HOLD,166.8157,56.13,1.5143,-1.387,16.5,-0.0052,plain,HOLD
2024-10-22,QQQ,トレンドフォロー,HOLD,491.5024,64.09,2.6743,1.252,20.66,0.0104,plain,HOLD
2024-10-22,SOFI,トレンドフォロー,HOLD,10.58,82.22,24.0822,7.266,36.02,0.0393,plain,HOLD
2024-10-22,SOXL,トレンドフォロー,HOLD,34.3664,44.94,-4.2939,-3.045,12.73,0.0064,long_lev,HOLD
2024-10-22,SOXS,トレンドフォロー,HOLD,57497.25,50.25,-5.1607,1.539,11.53,-0.0068,inverse_lev,HOLD
2024-10-22,SPXS,トレンドフォロー,HOLD,59.917,36.12,-7.0211,0.772,27.37,-0.017,inverse_lev,HOLD
2024-10-22,SPY,トレンドフォロー,HOLD,571.578,64.91,2.5808,-2.174,31.28,0.0061,plain,HOLD
2024-10-22,SQQQ,トレンドフォロー,HOLD,157.3975,36.92,-7.986,0.037,19.91,-0.0288,inverse_lev,HOLD
2024-10-22,TECL,トレンドフォロー,HOLD,87.3997,61.44,7.8541,-0.974,16.38,0.0364,long_lev,HOLD
2024-10-22,TQQQ,トレンドフォロー,HOLD,37.055,62.38,6.4625,0.297,18.06,0.0288,long_lev,HOLD
2024-10-22,TSLL,トレンドフォロー,HOLD,8.637,32.42,-13.017,-6.776,24.19,-0.0178,long_lev,SELL
2024-10-22,TSM,トレンドフォロー,HOLD,194.2179,63.0,9.3513,2.516,25.95,0.0607,plain,HOLD
2024-10-22,UPRO,トレンドフォロー,HOLD,88.1776,63.08,6.5405,-0.361,27.46,0.0159,long_lev,HOLD
2024-10-22,AAPL,逆張り,HOLD,233.9034,64.54,3.8011,0.0,16.67,0.0086,plain,HOLD
2024-10-22,AMAT,逆張り,HOLD,180.1193,36.56,-6.5647,1.0,17.8,-0.042,plain,HOLD
2024-10-22,AMD,逆張り,HOLD,154.09,38.91,-2.1897,1.0,19.52,-0.0163,plain,HOLD
2024-10-22,AMZN,逆張り,HOLD,189.7,59.93,2.4512,0.0,11.97,0.0107,plain,HOLD
2024-10-22,AVGO,逆張り,HOLD,176.6478,55.23,4.7495,0.0,15.68,0.0193,plain,HOLD
2024-10-22,CLSK,逆張り,HOLD,12.23,67.29,14.5437,-2.25,31.99,0.089,plain,HOLD
2024-10-22,COIN,逆張り,HOLD,210.72,65.85,12.9137,-0.75,30.11,0.0732,plain,HOLD
2024-10-22,FNGG,逆張り,HOLD,137.2891,66.72,8.1379,0.0,23.65,0.0571,long_lev,HOLD
2024-10-22,GOOGL,逆張り,HOLD,164.0939,56.61,1.0002,0.0,14.86,-0.0019,plain,HOLD
2024-10-22,INTC,逆張り,HOLD,22.4,46.52,-1.3329,0.0,15.6,-0.0115,plain,HOLD
2024-10-22,IWM,逆張り,SELL,217.2477,50.94,1.2988,0.0,16.15,-0.0081,plain,SELL
2024-10-22,META,逆張り,HOLD,578.6807,57.42,4.0266,0.0,35.82,-0.0073,plain,HOLD
2024-10-22,MSFT,逆張り,HOLD,420.8617,64.08,1.5722,0.0,13.6,0.0209,plain,HOLD
2024-10-22,MSTR,逆張り,HOLD,219.7,72.94,27.6558,-0.75,37.99,0.1307,plain,HOLD
2024-10-22,MU,逆張り,HOLD,107.2668,57.13,4.9753,0.0,23.31,0.0336,plain,HOLD
2024-10-22,NUGT,逆張り,HOLD,59.5428,81.31,20.2195,-1.5,22.01,0.1705,long_lev,HOLD
2024-10-22,NVDA,逆張り,HOLD,143.366,73.85,13.6008,-0.75,22.84,0.0911,plain,HOLD
2024-10-22,QCOM,逆張り,HOLD,166.8157,56.13,1.5143,0.0,16.5,-0.0052,plain,HOLD
2024-10-22,QQQ,逆張り,HOLD,491.5024,64.09,2.6743,0.0,20.66,0.0104,plain,HOLD
2024-10-22,SOFI,逆張り,HOLD,10.58,82.22,24.0822,-0.75,36.02,0.0393,plain,HOLD
2024-10-22,SOXL,逆張り,HOLD,34.3664,44.94,-4.2939,1.0,12.73,0.0064,long_lev,HOLD
2024-10-22,SOXS,逆張り,HOLD,57497.25,50.25,-5.1607,0.0,11.53,-0.0068,inverse_lev,HOLD
2024-10-22,SPXS,逆張り,HOLD,59.917,36.12,-7.0211,3.0,27.37,-0.017,inverse_lev,HOLD
2024-10-22,SPY,逆張り,HOLD,571.578,64.91,2.5808,0.0,31.28,0.0061,plain,HOLD
2024-10-22,SQQQ,逆張り,HOLD,157.3975,36.92,-7.986,1.0,19.91,-0.0288,inverse_lev,HOLD
2024-10-22,TECL,逆張り,HOLD,87.3997,61.44,7.8541,-1.5,16.38,0.0364,long_lev,HOLD
2024-10-22,TQQQ,逆張り,HOLD,37.055,62.38,6.4625,0.0,18.06,0.0288,long_lev,HOLD
2024-10-22,TSLL,逆張り,HOLD,8.637,32.42,-13.017,2.5,24.19,-0.0178,long_lev,HOLD
2024-10-22,TSM,逆張り,HOLD,194.2179,63.0,9.3513,0.0,25.95,0.0607,plain,HOLD
2024-10-22,UPRO,逆張り,HOLD,88.1776,63.08,6.5405,0.0,27.46,0.0159,long_lev,HOLD
2024-10-23,AAPL,トレンドフォロー,HOLD,228.8456,50.81,1.4795,0.287,15.88,-0.0044,plain,HOLD
2024-10-23,AMAT,トレンドフォロー,HOLD,179.824,36.28,-6.4112,-3.208,18.44,-0.0102,plain,HOLD
2024-10-23,AMD,トレンドフォロー,HOLD,152.91,37.18,-2.7994,-2.746,19.9,-0.0206,plain,HOLD
2024-10-23,AMZN,トレンドフォロー,HOLD,184.71,43.86,-0.2319,-0.37,11.51,-0.0117,plain,HOLD
2024-10-23,AVGO,トレンドフォロー,HOLD,170.8672,44.34,1.2564,-2.64,14.91,-0.0187,plain,HOLD
2024-10-23,CLSK,トレンドフォロー,BUY,11.63,59.2,8.4521,4.15,31.71,-0.0177,plain,BUY
2024-10-23,COIN,トレンドフォロー,HOLD,198.93,55.63,6.2542,4.066,29.76,-0.0549,plain,HOLD
2024-10-23,FNGG,トレンドフォロー,HOLD,130.7358,50.26,2.8268,1.317,23.0,-0.0014,long_lev,HOLD
2024-10-23,GOOGL,トレンドフォロー,HOLD,161.7488,46.65,-0.4217,-1.549,14.14,-0.0144,plain,HOLD
2024-10-23,INTC,トレンドフォロー,HOLD,21.98,41.25,-3.0323,-3.147,15.92,-0.0148,plain,HOLD
2024-10-23,IWM,トレンドフォロー,HOLD,215.2643,44.94,0.3557,-1.422,15.46,-0.0331,plain,HOLD
2024-10-23,META,トレンドフォロー,HOLD,560.4655,40.11,0.7152,-3.151,34.03,-0.0227,plain,HOLD
2024-10-23,MSFT,トレンドフォロー,HOLD,417.9969,57.81,0.8375,2.156,13.97,0.0204,plain,HOLD
2024-10-23,MSTR,トレンドフォロー,HOLD,213.95,67.04,22.8576,2.318,37.88,0.1023,plain,HOLD
2024-10-23,MU,トレンドフォロー,HOLD,104.511,50.32,2.1648,0.899,21.68,-0.0384,plain,HOLD
2024-10-23,NUGT,トレンドフォロー,HOLD,57.3543,69.05,14.9151,8.175,22.83,0.1103,long_lev,HOLD
2024-10-23,NVDA,トレンドフォロー,HOLD,139.3423,63.18,9.8545,-0.7,22.67,0.0283,plain,HOLD
2024-10-23,QCOM,トレンドフォロー,HOLD,160.4775,43.45,-2.231,-3.393,15.45,-0.0285,plain,HOLD
2024-10-23,QQQ,トレンドフォロー,HOLD,483.9707,48.49,1.0467,-2.512,19.21,-0.0052,plain,HOLD
2024-10-23,SOFI,トレンドフォロー,HOLD,10.42,76.4,20.8962,3.233,36.95,0.0378,plain,HOLD
2024-10-23,SOXL,トレンドフォロー,HOLD,33.4847,41.61,-6.4413,-3.198,13.03,-0.0192,long_lev,HOLD
2024-10-23,SOXS,トレンドフォロー,HOLD,59007.3906,54.23,-2.5428,1.519,11.36,0.0193,inverse_lev,HOLD
2024-10-23,SPXS,トレンドフォロー,HOLD,61.6101,48.4,-4.1884,-0.364,25.84,0.025,inverse_lev,HOLD
2024-10-23,SPY,トレンドフォロー,HOLD,566.3553,52.45,1.562,-1.437,29.66,-0.0074,plain,HOLD
2024-10-23,SQQQ,トレンドフォロー,HOLD,164.9668,51.69,-3.3932,0.769,18.52,0.0193,inverse_lev,HOLD
2024-10-23,TECL,トレンドフォロー,HOLD,83.6362,49.73,3.0485,-2.812,15.28,-0.014,long_lev,HOLD
2024-10-23,TQQQ,トレンドフォロー,HOLD,35.3418,46.55,1.4641,-2.427,17.05,-0.0182,long_lev,HOLD
2024-10-23,TSLL,トレンドフォロー,HOLD,8.2963,29.2,-15.7723,-7.488,25.34,-0.0702,long_lev,SELL
2024-10-23,TSM,トレンドフォロー,HOLD,196.5468,65.24,10.09,0.858,26.97,0.0714,plain,HOLD
2024-10-23,UPRO,トレンドフォロー,HOLD,85.7001,50.28,3.3683,-4.58,25.75,-0.0246,long_lev,HOLD
2024-10-23,AAPL,逆張り,HOLD,228.8456,50.81,1.4795,-1.5,15.88,-0.0044,plain,HOLD
2024-10-23,AMAT,逆張り,HOLD,179.824,36.28,-6.4112,3.0,18.44,-0.0102,plain,HOLD
2024-10-23,AMD,逆張り,HOLD,152.91,37.18,-2.7994,1.0,19.9,-0.0206,plain,HOLD
2024-10-23,AMZN,逆張り,HOLD,184.71,43.86,-0.2319,-1.5,11.51,-0.0117,plain,SELL
2024-10-23,AVGO,逆張り,HOLD,170.8672,44.34,1.2564,1.0,14.91,-0.0187,plain,HOLD
2024-10-23,CLSK,逆張り,HOLD,11.63,59.2,8.4521,-1.5,31.71,-0.0177,plain,HOLD
2024-10-23,COIN,逆張り,HOLD,198.93,55.63,6.2542,-1.5,29.76,-0.0549,plain,HOLD
2024-10-23,FNGG,逆張り,HOLD,130.7358,50.26,2.8268,-1.5,23.0,-0.0014,long_lev,SELL
2024-10-23,GOOGL,逆張り,HOLD,161.7488,46.65,-0.4217,0.0,14.14,-0.0144,plain,HOLD
2024-10-23,INTC,逆張り,HOLD,21.98,41.25,-3.0323,1.0,15.92,-0.0148,plain,HOLD
2024-10-23,IWM,逆張り,HOLD,215.2643,44.94,0.3557,0.0,15.46,-0.0331,plain,HOLD
2024-10-23,META,逆張り,HOLD,560.4655,40.11,0.7152,1.0,34.03,-0.0227,plain,HOLD
2024-10-23,MSFT,逆張り,HOLD,417.9969,57.81,0.8375,-3.0,13.97,0.0204,plain,HOLD
2024-10-23,MSTR,逆張り,HOLD,213.95,67.04,22.8576,-3.75,37.88,0.1023,plain,HOLD
2024-10-23,MU,逆張り,HOLD,104.511,50.32,2.1648,0.0,21.68,-0.0384,plain,HOLD
2024-10-23,NUGT,逆張り,HOLD,57.3543,69.05,14.9151,-2.25,22.83,0.1103,long_lev,HOLD
2024-10-23,NVDA,逆張り,HOLD,139.3423,63.18,9.8545,-3.0,22.67,0.0283,plain,HOLD
2024-10-23,QCOM,逆張り,HOLD,160.4775,43.45,-2.231,1.0,15.45,-0.0285,plain,SELL
2024-10-23,QQQ,逆張り,HOLD,483.9707,48.49,1.0467,-1.5,19.21,-0.0052,plain,HOLD
2024-10-23,SOFI,逆張り,HOLD,10.42,76.4,20.8962,-0.75,36.95,0.0378,plain,HOLD
2024-10-23,SOXL,逆張り,HOLD,33.4847,41.61,-6.4413,1.0,13.03,-0.0192,long_lev,HOLD
2024-10-23,SOXS,逆張り,HOLD,59007.3906,54.23,-2.5428,0.0,11.36,0.0193,inverse_lev,HOLD
2024-10-23,SPXS,逆張り,HOLD,61.6101,48.4,-4.1884,0.0,25.84,0.025,inverse_lev,HOLD
2024-10-23,SPY,逆張り,HOLD,566.3553,52.45,1.562,-1.5,29.66,-0.0074,plain,HOLD
2024-10-23,SQQQ,逆張り,HOLD,164.9668,51.69,-3.3932,0.0,18.52,0.0193,inverse_lev,HOLD
2024-10-23,TECL,逆張り,HOLD,83.6362,49.73,3.0485,0.0,15.28,-0.014,long_lev,HOLD
2024-10-23,TQQQ,逆張り,HOLD,35.3418,46.55,1.4641,-1.5,17.05,-0.0182,long_lev,HOLD
2024-10-23,TSLL,逆張り,HOLD,8.2963,29.2,-15.7723,3.5,25.34,-0.0702,long_lev,HOLD
2024-10-23,TSM,逆張り,HOLD,196.5468,65.24,10.09,-0.75,26.97,0.0714,plain,HOLD
2024-10-23,UPRO,逆張り,HOLD,85.7001,50.28,3.3683,-1.5,25.75,-0.0246,long_lev,SELL
2024-10-24,AAPL,トレンドフォロー,HOLD,228.6572,50.37,1.327,-1.282,15.14,-0.0068,plain,HOLD
2024-10-24,AMAT,トレンドフォロー,HOLD,180.8575,38.11,-5.6028,-2.604,18.23,0.0028,plain,HOLD
2024-10-24,AMD,トレンドフォロー,HOLD,153.44,38.54,-2.3451,-3.073,19.77,-0.018,plain,HOLD
2024-10-24,AMZN,トレンドフォロー,HOLD,186.38,48.95,0.6372,-0.56,11.08,-0.0061,plain,HOLD
2024-10-24,AVGO,トレンドフォロー,HOLD,168.7401,41.03,-0.0039,-2.32,14.71,-0.0561,plain,HOLD
2024-10-24,CLSK,トレンドフォロー,BUY,11.96,61.99,10.9057,4.825,31.82,0.0205,plain,BUY
2024-10-24,COIN,トレンドフォロー,HOLD,209.16,61.4,11.0833,4.783,29.5,0.0243,plain,HOLD
2024-10-24,FNGG,トレンドフォロー,HOLD,132.865,54.33,4.2725,1.908,22.4,0.0091,long_lev,HOLD
2024-10-24,GOOGL,トレンドフォロー,HOLD,161.6892,46.42,-0.4361,-1.274,13.2,-0.0013,plain,HOLD
2024-10-24,INTC,トレンドフォロー,HOLD,22.34,46.97,-1.3746,-2.573,16.21,-0.0045,plain,HOLD
2024-10-24,IWM,トレンドフォロー,HOLD,215.7357,46.6,0.5472,-0.961,14.73,-0.0283,plain,HOLD
2024-10-24,META,トレンドフォロー,HOLD,564.532,44.28,1.3745,-2.575,32.27,-0.0159,plain,HOLD
2024-10-24,MSFT,トレンドフォロー,HOLD,418.1249,58.01,0.8257,2.653,14.28,0.0192,plain,HOLD
2024-10-24,MSTR,トレンドフォロー,BUY,235.89,75.46,33.1534,7.609,38.37,0.2196,plain,BUY
2024-10-24,MU,トレンドフォロー,HOLD,106.3018,54.26,3.7173,1.2,20.27,-0.0464,plain,HOLD
2024-10-24,NUGT,トレンドフォロー,BUY,54.1898,55.59,8.1226,5.038,21.89,0.025,long_lev,BUY
2024-10-24,NVDA,トレンドフォロー,HOLD,140.1909,64.39,9.9591,-0.75,22.51,0.0254,plain,HOLD
2024-10-24,QCOM,トレンドフォロー,HOLD,161.9224,46.51,-1.2857,-2.572,14.48,-0.0175,plain,HOLD
2024-10-24,QQQ,トレンドフォロー,HOLD,487.8951,54.85,1.7734,-1.806,17.87,0.0022,plain,HOLD
2024-10-24,SOFI,トレンドフォロー,BUY,10.93,81.13,25.1761,5.717,38.49,0.1074,plain,BUY
2024-10-24,SOXL,トレンドフォロー,HOLD,33.9702,44.14,-4.8489,-2.599,13.31,-0.0261,long_lev,HOLD
2024-10-24,SOXS,トレンドフォロー,HOLD,58112.4922,51.51,-3.8322,1.51,11.19,0.0282,inverse_lev,HOLD
2024-10-24,SPXS,トレンドフォロー,HOLD,61.2338,46.2,-4.5513,-0.432,24.42,0.0172,inverse_lev,HOLD
2024-10-24,SPY,トレンドフォロー,HOLD,567.5801,54.72,1.6933,-1.068,28.16,-0.0053,plain,HOLD
2024-10-24,SQQQ,トレンドフォロー,HOLD,161.1821,45.74,-5.3505,0.259,17.24,-0.0028,inverse_lev,HOLD
2024-10-24,TECL,トレンドフォロー,HOLD,84.3086,51.56,3.6809,-1.406,14.26,-0.0169,long_lev,HOLD
2024-10-24,TQQQ,トレンドフォロー,HOLD,36.1837,53.06,3.6847,-1.088,16.11,0.0022,long_lev,HOLD
2024-10-24,TSLL,トレンドフォロー,HOLD,11.9243,67.43,19.8288,5.156,25.36,0.342,long_lev,HOLD
2024-10-24,TSM,トレンドフォロー,HOLD,193.6797,60.24,8.037,1.379,27.9,-0.0384,plain,HOLD
2024-10-24,UPRO,トレンドフォロー,HOLD,86.231,52.57,3.8056,-3.39,24.16,-0.0188,long_lev,HOLD
2024-10-24,AAPL,逆張り,SELL,228.6572,50.37,1.327,0.0,15.14,-0.0068,plain,SELL
2024-10-24,AMAT,逆張り,HOLD,180.8575,38.11,-5.6028,1.0,18.23,0.0028,plain,HOLD
2024-10-24,AMD,逆張り,HOLD,153.44,38.54,-2.3451,3.0,19.77,-0.018,plain,HOLD
2024-10-24,AMZN,逆張り,HOLD,186.38,48.95,0.6372,0.0,11.08,-0.0061,plain,HOLD
2024-10-24,AVGO,逆張り,HOLD,168.7401,41.03,-0.0039,1.0,14.71,-0.0561,plain,HOLD
2024-10-24,CLSK,逆張り,HOLD,11.96,61.99,10.9057,-0.75,31.82,0.0205,plain,HOLD
2024-10-24,COIN,逆張り,HOLD,209.16,61.4,11.0833,-0.75,29.5,0.0243,plain,HOLD
2024-10-24,FNGG,逆張り,HOLD,132.865,54.33,4.2725,0.0,22.4,0.0091,long_lev,HOLD
2024-10-24,GOOGL,逆張り,HOLD,161.6892,46.42,-0.4361,0.0,13.2,-0.0013,plain,HOLD
2024-10-24,INTC,逆張り,HOLD,22.34,46.97,-1.3746,0.0,16.21,-0.0045,plain,HOLD
2024-10-24,IWM,逆張り,HOLD,215.7357,46.6,0.5472,0.0,14.73,-0.0283,plain,HOLD
2024-10-24,META,逆張り,HOLD,564.532,44.28,1.3745,1.0,32.27,-0.0159,plain,HOLD
2024-10-24,MSFT,逆張り,HOLD,418.1249,58.01,0.8257,0.0,14.28,0.0192,plain,HOLD
2024-10-24,MSTR,逆張り,HOLD,235.89,75.46,33.1534,-1.5,38.37,0.2196,plain,HOLD
2024-10-24,MU,逆張り,HOLD,106.3018,54.26,3.7173,0.0,20.27,-0.0464,plain,HOLD
2024-10-24,NUGT,逆張り,HOLD,54.1898,55.59,8.1226,-1.5,21.89,0.025,long_lev,HOLD
2024-10-24,NVDA,逆張り,HOLD,140.1909,64.39,9.9591,0.0,22.51,0.0254,plain,HOLD
2024-10-24,QCOM,逆張り,HOLD,161.9224,46.51,-1.2857,0.0,14.48,-0.0175,plain,HOLD
2024-10-24,QQQ,逆張り,HOLD,487.8951,54.85,1.7734,0.0,17.87,0.0022,plain,HOLD
2024-10-24,SOFI,逆張り,HOLD,10.93,81.13,25.1761,-0.75,38.49,0.1074,plain,HOLD
2024-10-24,SOXL,逆張り,HOLD,33.9702,44.14,-4.8489,0.0,13.31,-0.0261,long_lev,HOLD
2024-10-24,SOXS,逆張り,HOLD,58112.4922,51.51,-3.8322,0.0,11.19,0.0282,inverse_lev,HOLD
2024-10-24,SPXS,逆張り,HOLD,61.2338,46.2,-4.5513,0.0,24.42,0.0172,inverse_lev,HOLD
2024-10-24,SPY,逆張り,HOLD,567.5801,54.72,1.6933,0.0,28.16,-0.0053,plain,HOLD
2024-10-24,SQQQ,逆張り,HOLD,161.1821,45.74,-5.3505,0.0,17.24,-0.0028,inverse_lev,HOLD
2024-10-24,TECL,逆張り,HOLD,84.3086,51.56,3.6809,0.0,14.26,-0.0169,long_lev,HOLD
2024-10-24,TQQQ,逆張り,HOLD,36.1837,53.06,3.6847,0.0,16.11,0.0022,long_lev,HOLD
2024-10-24,TSLL,逆張り,HOLD,11.9243,67.43,19.8288,-1.5,25.36,0.342,long_lev,HOLD
2024-10-24,TSM,逆張り,HOLD,193.6797,60.24,8.037,0.0,27.9,-0.0384,plain,HOLD
2024-10-24,UPRO,逆張り,HOLD,86.231,52.57,3.8056,0.0,24.16,-0.0188,long_lev,HOLD
2024-10-25,AAPL,トレンドフォロー,HOLD,229.4903,52.41,1.6121,-1.191,15.0,-0.0153,plain,HOLD
2024-10-25,AMAT,トレンドフォロー,HOLD,183.5839,42.91,-3.9841,-2.302,17.78,0.0009,plain,HOLD
2024-10-25,AMD,トレンドフォロー,HOLD,156.23,45.46,-0.5419,-2.536,18.71,0.0017,plain,HOLD
2024-10-25,AMZN,トレンドフォロー,HOLD,187.83,53.06,1.3499,-0.705,11.55,-0.0061,plain,HOLD
2024-10-25,AVGO,トレンドフォロー,HOLD,170.365,44.54,0.9117,-1.91,14.02,-0.0383,plain,HOLD
2024-10-25,CLSK,トレンドフォロー,BUY,11.39,54.79,5.3313,5.162,31.49,-0.1143,plain,BUY
2024-10-25,COIN,トレンドフォロー,HOLD,205.04,58.02,8.4247,5.142,29.48,-0.0689,plain,HOLD
2024-10-25,FNGG,トレンドフォロー,HOLD,134.1238,56.66,4.991,0.854,22.66,-0.0051,long_lev,HOLD
2024-10-25,GOOGL,トレンドフォロー,HOLD,164.223,56.56,1.0687,-1.312,13.1,0.0113,plain,HOLD
2024-10-25,INTC,トレンドフォロー,HOLD,22.68,51.89,0.1202,-1.537,15.06,-0.004,plain,HOLD
2024-10-25,IWM,トレンドフォロー,HOLD,214.9207,44.05,0.1592,-0.98,13.75,-0.03,plain,HOLD
2024-10-25,META,トレンドフォロー,HOLD,569.9708,49.5,2.2339,-2.038,31.63,-0.0056,plain,HOLD
2024-10-25,MSFT,トレンドフォロー,HOLD,421.4917,63.21,1.5564,2.451,15.35,0.0239,plain,HOLD
2024-10-25,MSTR,トレンドフォロー,BUY,234.34,73.97,30.2279,4.504,39.16,0.0856,plain,BUY
2024-10-25,MU,トレンドフォロー,HOLD,107.3563,56.51,4.5042,-0.2,19.53,-0.0291,plain,HOLD
2024-10-25,NUGT,トレンドフォロー,HOLD,52.8787,51.01,5.2239,5.269,21.02,-0.0736,long_lev,HOLD
2024-10-25,NVDA,トレンドフォロー,HOLD,141.3192,66.03,10.2608,-1.975,22.81,0.0257,plain,HOLD
2024-10-25,QCOM,トレンドフォロー,HOLD,164.0126,50.79,-0.0108,-1.661,14.45,-0.0038,plain,HOLD
2024-10-25,QQQ,トレンドフォロー,HOLD,490.8682,59.1,2.2742,-0.778,17.77,0.0017,plain,HOLD
2024-10-25,SOFI,トレンドフォロー,BUY,10.99,81.61,24.2951,6.958,39.95,0.0796,plain,BUY
2024-10-25,SOXL,トレンドフォロー,HOLD,34.9509,49.1,-2.0013,-2.299,12.53,0.0003,long_lev,HOLD
2024-10-25,SOXS,トレンドフォロー,HOLD,56434.5586,46.65,-6.3069,1.005,10.74,-0.002,inverse_lev,HOLD
2024-10-25,SPXS,トレンドフォロー,HOLD,61.516,48.16,-3.9187,-0.216,23.98,0.0315,inverse_lev,HOLD
